Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited
Dijkstra,0,7,2,8,7->8->6->11->5->12->10->2,3,8,Matrix
Dijkstra,0,2,7,6,2->3->1->6->4->7,3,6,Matrix
Dijkstra,0,15,12,6,15->16->14->13->11->12,3,6,Adjacency List
Dijkstra,0,12,15,5,12->11->10->8->15,3,5,Adjacency List
Dijkstra,0,15,12,6,15->16->14->13->11->12,3,6,Matrix
Dijkstra,0,12,15,5,12->11->10->8->15,3,5,Matrix
Dijkstra,0,11,10,3,11->12->10,1,3,Adjacency List
Dijkstra,0,10,11,2,10->11,1,2,Adjacency List
Dijkstra,0,11,10,3,11->12->10,1,3,Matrix
Dijkstra,0,10,11,2,10->11,1,2,Matrix
Dijkstra,0,7,7,1,7,0,1,Adjacency List
Dijkstra,0,7,7,1,7,0,1,Adjacency List
Dijkstra,0,7,7,1,7,0,1,Matrix
Dijkstra,0,7,7,1,7,0,1,Matrix
Dijkstra,0,4,2,4,4->3->8->2,2,4,Adjacency List
Dijkstra,0,2,4,5,2->3->1->6->4,2,5,Adjacency List
Dijkstra,0,4,2,4,4->3->8->2,2,4,Matrix
Dijkstra,0,2,4,5,2->3->1->6->4,2,5,Matrix
Dijkstra,0,7,13,9,7->8->6->11->5->12->10->9->13,6,9,Adjacency List
Dijkstra,0,13,7,11,13->14->15->9->16->10->11->5->12->6->7,6,11,Adjacency List
Dijkstra,0,7,13,9,7->8->6->11->5->12->10->9->13,6,9,Matrix
Dijkstra,0,13,7,11,13->14->15->9->16->10->11->5->12->6->7,6,11,Matrix
Dijkstra,0,13,7,11,13->14->15->9->16->10->11->5->12->6->7,6,11,Adjacency List
Dijkstra,0,7,13,9,7->8->6->11->5->12->10->9->13,6,9,Adjacency List
Dijkstra,0,13,7,11,13->14->15->9->16->10->11->5->12->6->7,6,11,Matrix
Dijkstra,0,7,13,9,7->8->6->11->5->12->10->9->13,6,9,Matrix
Dijkstra,0,7,7,1,7,0,1,Adjacency List
Dijkstra,0,7,7,1,7,0,1,Adjacency List
Dijkstra,0,7,7,1,7,0,1,Matrix
Dijkstra,0,7,7,1,7,0,1,Matrix
Dijkstra,0,10,12,4,10->11->9->12,2,4,Adjacency List
Dijkstra,0,12,10,3,12->11->10,2,3,Adjacency List
Dijkstra,0,10,12,4,10->11->9->12,2,4,Matrix
Dijkstra,0,12,10,3,12->11->10,2,3,Matrix
Dijkstra,0,3,5,9,3->4->2->7->1->8->6->11->5,4,9,Adjacency List
Dijkstra,0,5,3,8,5->6->9->7->10->8->11->3,4,8,Adjacency List
Dijkstra,0,3,5,9,3->4->2->7->1->8->6->11->5,4,9,Matrix
Dijkstra,0,5,3,8,5->6->9->7->10->8->11->3,4,8,Matrix
Dijkstra,0,14,10,5,14->15->13->16->10,2,5,Adjacency List
Dijkstra,0,10,14,4,10->11->9->14,2,4,Adjacency List
Dijkstra,0,14,10,5,14->15->13->16->10,2,5,Matrix
Dijkstra,0,10,14,4,10->11->9->14,2,4,Matrix
Dijkstra,0,12,15,5,12->11->10->8->15,3,5,Adjacency List
Dijkstra,0,15,12,6,15->16->14->13->11->12,3,6,Adjacency List
Dijkstra,0,12,15,5,12->11->10->8->15,3,5,Matrix
Dijkstra,0,15,12,6,15->16->14->13->11->12,3,6,Matrix
Dijkstra,0,12,8,4,12->11->10->8,2,4,Adjacency List
Dijkstra,0,8,12,3,8->7->12,2,3,Adjacency List
Dijkstra,0,12,8,4,12->11->10->8,2,4,Matrix
Dijkstra,0,8,12,3,8->7->12,2,3,Matrix
Dijkstra,0,16,15,2,16->15,1,2,Adjacency List
Dijkstra,0,15,16,2,15->16,1,2,Adjacency List
Dijkstra,0,16,15,2,16->15,1,2,Matrix
Dijkstra,0,15,16,2,15->16,1,2,Matrix
Dijkstra,0,12,11,2,12->11,1,2,Adjacency List
Dijkstra,0,11,12,2,11->12,1,2,Adjacency List
Dijkstra,0,12,11,2,12->11,1,2,Matrix
Dijkstra,0,11,12,2,11->12,1,2,Matrix
Dijkstra,0,11,13,8,11->12->10->9->7->8->6->13,4,8,Adjacency List
Dijkstra,0,13,11,7,13->14->15->9->16->10->11,4,7,Adjacency List
Dijkstra,970,11,13,8,11->12->10->9->7->8->6->13,4,8,Matrix
Dijkstra,0,13,11,7,13->14->15->9->16->10->11,4,7,Matrix
Dijkstra,0,16,15,2,16->15,1,2,Adjacency List
Dijkstra,0,15,16,2,15->16,1,2,Adjacency List
Dijkstra,0,16,15,2,16->15,1,2,Matrix
Dijkstra,0,15,16,2,15->16,1,2,Matrix
Dijkstra,0,14,11,6,14->15->13->16->10->11,3,6,Adjacency List
Dijkstra,0,11,14,6,11->12->10->9->7->14,3,6,Adjacency List
Dijkstra,0,14,11,6,14->15->13->16->10->11,3,6,Matrix
Dijkstra,0,11,14,6,11->12->10->9->7->14,3,6,Matrix
Dijkstra,0,7,7,1,7,0,1,Adjacency List
Dijkstra,0,7,7,1,7,0,1,Adjacency List
Dijkstra,0,7,7,1,7,0,1,Matrix
Dijkstra,0,7,7,1,7,0,1,Matrix
Dijkstra,0,15,3,13,15->16->14->13->11->12->10->9->7->8->6->5->3,6,13,Adjacency List
Dijkstra,0,3,15,12,3->4->2->7->1->8->6->11->5->12->10->15,6,12,Adjacency List
Dijkstra,0,15,3,13,15->16->14->13->11->12->10->9->7->8->6->5->3,6,13,Matrix
Dijkstra,0,3,15,12,3->4->2->7->1->8->6->11->5->12->10->15,6,12,Matrix
Dijkstra,0,2,1,3,2->3->1,1,3,Adjacency List
Dijkstra,0,1,2,2,1->2,1,2,Adjacency List
Dijkstra,0,2,1,3,2->3->1,1,3,Matrix
Dijkstra,0,1,2,2,1->2,1,2,Matrix
Dijkstra,0,16,13,5,16->15->14->12->13,3,5,Adjacency List
Dijkstra,0,13,16,5,13->14->15->9->16,3,5,Adjacency List
Dijkstra,0,16,13,5,16->15->14->12->13,3,5,Matrix
Dijkstra,0,13,16,5,13->14->15->9->16,3,5,Matrix
Dijkstra,0,6,13,9,6->7->5->10->8->11->9->12->13,5,9,Adjacency List
Dijkstra,0,13,6,10,13->14->15->9->16->10->11->5->12->6,5,10,Adjacency List
Dijkstra,0,6,13,9,6->7->5->10->8->11->9->12->13,5,9,Matrix
Dijkstra,0,13,6,10,13->14->15->9->16->10->11->5->12->6,5,10,Matrix
Dijkstra,0,4,5,10,4->3->8->2->7->1->12->6->11->5,5,10,Adjacency List
Dijkstra,0,5,4,9,5->6->9->7->10->8->11->12->4,5,9,Adjacency List
Dijkstra,0,4,5,10,4->3->8->2->7->1->12->6->11->5,5,10,Matrix
Dijkstra,0,5,4,9,5->6->9->7->10->8->11->12->4,5,9,Matrix
Dijkstra,0,1,16,13,1->2->5->3->6->4->9->7->10->8->11->12->16,9,13,Adjacency List
Dijkstra,0,16,1,13,16->15->14->12->13->11->10->8->9->7->6->5->1,9,13,Adjacency List
Dijkstra,0,1,16,13,1->2->5->3->6->4->9->7->10->8->11->12->16,9,13,Matrix
Dijkstra,1000,16,1,13,16->15->14->12->13->11->10->8->9->7->6->5->1,9,13,Matrix
Dijkstra,0,15,13,4,15->16->14->13,2,4,Adjacency List
Dijkstra,0,13,15,3,13->14->15,2,3,Adjacency List
Dijkstra,0,15,13,4,15->16->14->13,2,4,Matrix
Dijkstra,0,13,15,3,13->14->15,2,3,Matrix
Dijkstra,0,16,4,12,16->15->14->12->13->11->10->8->9->7->6->4,6,12,Adjacency List
Dijkstra,0,4,16,11,4->3->8->2->7->1->12->6->11->5->16,6,11,Adjacency List
Dijkstra,0,16,4,12,16->15->14->12->13->11->10->8->9->7->6->4,6,12,Matrix
Dijkstra,0,4,16,11,4->3->8->2->7->1->12->6->11->5->16,6,11,Matrix
Dijkstra,0,14,15,2,14->15,1,2,Adjacency List
Dijkstra,0,15,14,3,15->16->14,1,3,Adjacency List
Dijkstra,0,14,15,2,14->15,1,2,Matrix
Dijkstra,0,15,14,3,15->16->14,1,3,Matrix
Dijkstra,0,16,2,13,16->15->14->12->13->11->10->8->9->7->6->5->2,8,13,Adjacency List
Dijkstra,0,2,16,13,2->3->1->6->4->7->5->10->8->11->9->12->16,8,13,Adjacency List
Dijkstra,0,16,2,13,16->15->14->12->13->11->10->8->9->7->6->5->2,8,13,Matrix
Dijkstra,0,2,16,13,2->3->1->6->4->7->5->10->8->11->9->12->16,8,13,Matrix
Dijkstra,0,8,5,6,8->7->12->6->11->5,3,6,Adjacency List
Dijkstra,0,5,8,6,5->6->9->7->10->8,3,6,Adjacency List
Dijkstra,0,8,5,6,8->7->12->6->11->5,3,6,Matrix
Dijkstra,0,5,8,6,5->6->9->7->10->8,3,6,Matrix
Dijkstra,0,4,3,2,4->3,1,2,Adjacency List
Dijkstra,0,3,4,2,3->4,1,2,Adjacency List
Dijkstra,0,4,3,2,4->3,1,2,Matrix
Dijkstra,0,3,4,2,3->4,1,2,Matrix
Dijkstra,0,3,12,10,3->4->2->7->1->8->6->11->5->12,5,10,Adjacency List
Dijkstra,0,12,3,9,12->11->10->8->9->7->6->5->3,5,9,Adjacency List
Dijkstra,0,3,12,10,3->4->2->7->1->8->6->11->5->12,5,10,Matrix
Dijkstra,0,12,3,9,12->11->10->8->9->7->6->5->3,5,9,Matrix
Dijkstra,0,7,3,6,7->8->6->11->5->3,2,6,Adjacency List
Dijkstra,0,3,7,4,3->4->2->7,2,4,Adjacency List
Dijkstra,0,7,3,6,7->8->6->11->5->3,2,6,Matrix
Dijkstra,0,3,7,4,3->4->2->7,2,4,Matrix
Dijkstra,0,9,6,6,9->10->11->5->12->6,3,6,Adjacency List
Dijkstra,0,6,9,7,6->7->5->10->8->11->9,3,7,Adjacency List
Dijkstra,0,9,6,6,9->10->11->5->12->6,3,6,Matrix
Dijkstra,999,6,9,7,6->7->5->10->8->11->9,3,7,Matrix
Dijkstra,0,2,7,6,2->3->1->6->4->7,3,6,Adjacency List
Dijkstra,0,7,2,8,7->8->6->11->5->12->10->2,3,8,Adjacency List
Dijkstra,0,2,7,6,2->3->1->6->4->7,3,6,Matrix
Dijkstra,0,7,2,8,7->8->6->11->5->12->10->2,3,8,Matrix
Dijkstra,0,12,15,5,12->11->10->8->15,3,5,Adjacency List
Dijkstra,0,15,12,6,15->16->14->13->11->12,3,6,Adjacency List
Dijkstra,0,12,15,5,12->11->10->8->15,3,5,Matrix
Dijkstra,0,15,12,6,15->16->14->13->11->12,3,6,Matrix
Dijkstra,0,16,1,13,16->15->14->12->13->11->10->8->9->7->6->5->1,9,13,Adjacency List
Dijkstra,0,1,16,13,1->2->5->3->6->4->9->7->10->8->11->12->16,9,13,Adjacency List
Dijkstra,0,16,1,13,16->15->14->12->13->11->10->8->9->7->6->5->1,9,13,Matrix
Dijkstra,0,1,16,13,1->2->5->3->6->4->9->7->10->8->11->12->16,9,13,Matrix
Dijkstra,0,8,3,7,8->7->12->6->11->5->3,3,7,Adjacency List
Dijkstra,0,3,8,6,3->4->2->7->1->8,3,6,Adjacency List
Dijkstra,0,8,3,7,8->7->12->6->11->5->3,3,7,Matrix
Dijkstra,0,3,8,6,3->4->2->7->1->8,3,6,Matrix
Dijkstra,0,15,1,13,15->16->14->13->11->12->10->9->7->8->6->5->1,8,13,Adjacency List
Dijkstra,0,1,15,13,1->2->5->3->6->4->9->7->10->8->11->12->15,8,13,Adjacency List
Dijkstra,0,15,1,13,15->16->14->13->11->12->10->9->7->8->6->5->1,8,13,Matrix
Dijkstra,0,1,15,13,1->2->5->3->6->4->9->7->10->8->11->12->15,8,13,Matrix
Dijkstra,0,8,14,9,8->7->12->6->11->5->10->9->14,6,9,Adjacency List
Dijkstra,0,14,8,12,14->15->13->16->10->11->9->12->6->7->5->8,6,12,Adjacency List
Dijkstra,0,8,14,9,8->7->12->6->11->5->10->9->14,6,9,Matrix
Dijkstra,0,14,8,12,14->15->13->16->10->11->9->12->6->7->5->8,6,12,Matrix
Dijkstra,0,10,14,4,10->11->9->14,2,4,Adjacency List
Dijkstra,0,14,10,5,14->15->13->16->10,2,5,Adjacency List
Dijkstra,0,10,14,4,10->11->9->14,2,4,Matrix
Dijkstra,0,14,10,5,14->15->13->16->10,2,5,Matrix
Dijkstra,0,12,4,8,12->11->10->8->9->7->6->4,4,8,Adjacency List
Dijkstra,0,4,12,7,4->3->8->2->7->1->12,4,7,Adjacency List
Dijkstra,0,12,4,8,12->11->10->8->9->7->6->4,4,8,Matrix
Dijkstra,0,4,12,7,4->3->8->2->7->1->12,4,7,Matrix
Dijkstra,0,5,5,1,5,0,1,Adjacency List
Dijkstra,0,5,5,1,5,0,1,Adjacency List
Dijkstra,0,5,5,1,5,0,1,Matrix
Dijkstra,0,5,5,1,5,0,1,Matrix
Dijkstra,0,9,2,9,9->10->11->5->12->6->7->8->2,5,9,Adjacency List
Dijkstra,0,2,9,11,2->3->1->6->4->7->5->10->8->11->9,5,11,Adjacency List
Dijkstra,0,9,2,9,9->10->11->5->12->6->7->8->2,5,9,Matrix
Dijkstra,0,2,9,11,2->3->1->6->4->7->5->10->8->11->9,5,11,Matrix
Dijkstra,0,9,1,8,9->10->11->5->12->6->7->1,4,8,Adjacency List
Dijkstra,0,1,9,7,1->2->5->3->6->4->9,4,7,Adjacency List
Dijkstra,0,9,1,8,9->10->11->5->12->6->7->1,4,8,Matrix
Dijkstra,0,1,9,7,1->2->5->3->6->4->9,4,7,Matrix
Dijkstra,1000,1,4,6,1->2->5->3->6->4,3,6,Adjacency List
Dijkstra,0,4,1,6,4->3->8->2->7->1,3,6,Adjacency List
Dijkstra,0,1,4,6,1->2->5->3->6->4,3,6,Matrix
Dijkstra,0,4,1,6,4->3->8->2->7->1,3,6,Matrix
Dijkstra,0,1,12,12,1->2->5->3->6->4->9->7->10->8->11->12,7,12,Adjacency List
Dijkstra,0,12,1,9,12->11->10->8->9->7->6->5->1,7,9,Adjacency List
Dijkstra,0,1,12,12,1->2->5->3->6->4->9->7->10->8->11->12,7,12,Matrix
Dijkstra,0,12,1,9,12->11->10->8->9->7->6->5->1,7,9,Matrix
Dijkstra,0,5,9,3,5->6->9,2,3,Adjacency List
Dijkstra,0,9,5,4,9->10->11->5,2,4,Adjacency List
Dijkstra,0,5,9,3,5->6->9,2,3,Matrix
Dijkstra,0,9,5,4,9->10->11->5,2,4,Matrix
Dijkstra,0,3,5,9,3->4->2->7->1->8->6->11->5,4,9,Adjacency List
Dijkstra,0,5,3,8,5->6->9->7->10->8->11->3,4,8,Adjacency List
Dijkstra,0,3,5,9,3->4->2->7->1->8->6->11->5,4,9,Matrix
Dijkstra,0,5,3,8,5->6->9->7->10->8->11->3,4,8,Matrix
Dijkstra,0,9,4,9,9->10->11->5->12->6->7->8->4,7,9,Adjacency List
Dijkstra,0,4,9,12,4->3->8->2->7->1->12->6->11->5->10->9,7,12,Adjacency List
Dijkstra,0,9,4,9,9->10->11->5->12->6->7->8->4,7,9,Matrix
Dijkstra,0,4,9,12,4->3->8->2->7->1->12->6->11->5->10->9,7,12,Matrix
Dijkstra,0,3,3,1,3,0,1,Adjacency List
Dijkstra,0,3,3,1,3,0,1,Adjacency List
Dijkstra,0,3,3,1,3,0,1,Matrix
Dijkstra,0,3,3,1,3,0,1,Matrix
Dijkstra,0,7,4,8,7->8->6->11->5->12->10->4,3,8,Adjacency List
Dijkstra,0,4,7,5,4->3->8->2->7,3,5,Adjacency List
Dijkstra,0,7,4,8,7->8->6->11->5->12->10->4,3,8,Matrix
Dijkstra,0,4,7,5,4->3->8->2->7,3,5,Matrix
Dijkstra,0,5,9,3,5->6->9,2,3,Adjacency List
Dijkstra,0,9,5,4,9->10->11->5,2,4,Adjacency List
Dijkstra,0,5,9,3,5->6->9,2,3,Matrix
Dijkstra,0,9,5,4,9->10->11->5,2,4,Matrix
Dijkstra,0,6,6,1,6,0,1,Adjacency List
Dijkstra,0,6,6,1,6,0,1,Adjacency List
Dijkstra,0,6,6,1,6,0,1,Matrix
Dijkstra,0,6,6,1,6,0,1,Matrix
Dijkstra,0,2,10,8,2->3->1->6->4->7->5->10,4,8,Adjacency List
Dijkstra,0,10,2,9,10->11->9->12->6->7->5->8->2,4,9,Adjacency List
Dijkstra,0,2,10,8,2->3->1->6->4->7->5->10,4,8,Matrix
Dijkstra,0,10,2,9,10->11->9->12->6->7->5->8->2,4,9,Matrix
Dijkstra,0,11,9,4,11->12->10->9,2,4,Adjacency List
Dijkstra,0,9,11,3,9->10->11,2,3,Adjacency List
Dijkstra,0,11,9,4,11->12->10->9,2,4,Matrix
Dijkstra,0,9,11,3,9->10->11,2,3,Matrix
Dijkstra,0,12,14,7,12->11->10->8->9->7->14,4,7,Adjacency List
Dijkstra,0,14,12,8,14->15->13->16->10->11->9->12,4,8,Adjacency List
Dijkstra,0,12,14,7,12->11->10->8->9->7->14,4,7,Matrix
Dijkstra,0,14,12,8,14->15->13->16->10->11->9->12,4,8,Matrix
Dijkstra,0,1,2,2,1->2,1,2,Adjacency List
Dijkstra,0,2,1,3,2->3->1,1,3,Adjacency List
Dijkstra,0,1,2,2,1->2,1,2,Matrix
Dijkstra,0,2,1,3,2->3->1,1,3,Matrix
Dijkstra,0,5,6,2,5->6,1,2,Adjacency List
Dijkstra,0,6,5,3,6->7->5,1,3,Adjacency List
Dijkstra,0,5,6,2,5->6,1,2,Matrix
Dijkstra,0,6,5,3,6->7->5,1,3,Matrix
Dijkstra,0,6,1,8,6->7->5->10->8->11->9->1,3,8,Adjacency List
Dijkstra,0,1,6,5,1->2->5->3->6,3,5,Adjacency List
Dijkstra,0,6,1,8,6->7->5->10->8->11->9->1,3,8,Matrix
Dijkstra,0,1,6,5,1->2->5->3->6,3,5,Matrix
Dijkstra,0,13,13,1,13,0,1,Adjacency List
Dijkstra,0,13,13,1,13,0,1,Adjacency List
Dijkstra,0,13,13,1,13,0,1,Matrix
Dijkstra,0,13,13,1,13,0,1,Matrix
Dijkstra,0,6,4,9,6->7->5->10->8->11->9->12->4,4,9,Adjacency List
Dijkstra,0,4,6,8,4->3->8->2->7->1->12->6,4,8,Adjacency List
Dijkstra,999,6,4,9,6->7->5->10->8->11->9->12->4,4,9,Matrix
Dijkstra,0,4,6,8,4->3->8->2->7->1->12->6,4,8,Matrix
Dijkstra,0,11,15,4,11->12->10->15,2,4,Adjacency List
Dijkstra,0,15,11,5,15->16->14->13->11,2,5,Adjacency List
Dijkstra,0,11,15,4,11->12->10->15,2,4,Matrix
Dijkstra,0,15,11,5,15->16->14->13->11,2,5,Matrix
Dijkstra,0,11,11,1,11,0,1,Adjacency List
Dijkstra,0,11,11,1,11,0,1,Adjacency List
Dijkstra,0,11,11,1,11,0,1,Matrix
Dijkstra,0,11,11,1,11,0,1,Matrix
Dijkstra,0,14,14,1,14,0,1,Adjacency List
Dijkstra,0,14,14,1,14,0,1,Adjacency List
Dijkstra,0,14,14,1,14,0,1,Matrix
Dijkstra,0,14,14,1,14,0,1,Matrix
Dijkstra,0,5,12,8,5->6->9->7->10->8->11->12,5,8,Adjacency List
Dijkstra,0,12,5,8,12->11->10->8->9->7->6->5,5,8,Adjacency List
Dijkstra,0,5,12,8,5->6->9->7->10->8->11->12,5,8,Matrix
Dijkstra,0,12,5,8,12->11->10->8->9->7->6->5,5,8,Matrix
Dijkstra,0,4,3,2,4->3,1,2,Adjacency List
Dijkstra,0,3,4,2,3->4,1,2,Adjacency List
Dijkstra,0,4,3,2,4->3,1,2,Matrix
Dijkstra,0,3,4,2,3->4,1,2,Matrix
Dijkstra,0,7,8,2,7->8,1,2,Adjacency List
Dijkstra,0,8,7,2,8->7,1,2,Adjacency List
Dijkstra,0,7,8,2,7->8,1,2,Matrix
Dijkstra,0,8,7,2,8->7,1,2,Matrix
Dijkstra,0,10,2,9,10->11->9->12->6->7->5->8->2,4,9,Adjacency List
Dijkstra,0,2,10,8,2->3->1->6->4->7->5->10,4,8,Adjacency List
Dijkstra,0,10,2,9,10->11->9->12->6->7->5->8->2,4,9,Matrix
Dijkstra,0,2,10,8,2->3->1->6->4->7->5->10,4,8,Matrix
Dijkstra,0,2,13,13,2->3->1->6->4->7->5->10->8->11->9->12->13,7,13,Adjacency List
Dijkstra,0,13,2,13,13->14->15->9->16->10->11->5->12->6->7->8->2,7,13,Adjacency List
Dijkstra,0,2,13,13,2->3->1->6->4->7->5->10->8->11->9->12->13,7,13,Matrix
Dijkstra,0,13,2,13,13->14->15->9->16->10->11->5->12->6->7->8->2,7,13,Matrix
Dijkstra,0,5,1,5,5->6->9->7->1,2,5,Adjacency List
Dijkstra,0,1,5,3,1->2->5,2,3,Adjacency List
Dijkstra,0,5,1,5,5->6->9->7->1,2,5,Matrix
Dijkstra,0,1,5,3,1->2->5,2,3,Matrix
Dijkstra,0,6,13,9,6->7->5->10->8->11->9->12->13,5,9,Adjacency List
Dijkstra,0,13,6,10,13->14->15->9->16->10->11->5->12->6,5,10,Adjacency List
Dijkstra,0,6,13,9,6->7->5->10->8->11->9->12->13,5,9,Matrix
Dijkstra,0,13,6,10,13->14->15->9->16->10->11->5->12->6,5,10,Matrix
Dijkstra,0,1,10,9,1->2->5->3->6->4->9->7->10,5,9,Adjacency List
Dijkstra,0,10,1,9,10->11->9->12->6->7->5->8->1,5,9,Adjacency List
Dijkstra,0,1,10,9,1->2->5->3->6->4->9->7->10,5,9,Matrix
Dijkstra,0,10,1,9,10->11->9->12->6->7->5->8->1,5,9,Matrix
Dijkstra,0,6,15,9,6->7->5->10->8->11->9->12->15,5,9,Adjacency List
Dijkstra,0,15,6,11,15->16->14->13->11->12->10->9->7->8->6,5,11,Adjacency List
Dijkstra,0,6,15,9,6->7->5->10->8->11->9->12->15,5,9,Matrix
Dijkstra,0,15,6,11,15->16->14->13->11->12->10->9->7->8->6,5,11,Matrix
Dijkstra,0,8,14,9,8->7->12->6->11->5->10->9->14,6,9,Adjacency List
Dijkstra,0,14,8,12,14->15->13->16->10->11->9->12->6->7->5->8,6,12,Adjacency List
Dijkstra,0,8,14,9,8->7->12->6->11->5->10->9->14,6,9,Matrix
Dijkstra,0,14,8,12,14->15->13->16->10->11->9->12->6->7->5->8,6,12,Matrix
Dijkstra,0,11,5,8,11->12->10->9->7->8->6->5,4,8,Adjacency List
Dijkstra,0,5,11,7,5->6->9->7->10->8->11,4,7,Adjacency List
Dijkstra,0,11,5,8,11->12->10->9->7->8->6->5,4,8,Matrix
Dijkstra,998,5,11,7,5->6->9->7->10->8->11,4,7,Matrix
Dijkstra,0,5,13,7,5->6->9->7->10->8->13,4,7,Adjacency List
Dijkstra,0,13,5,8,13->14->15->9->16->10->11->5,4,8,Adjacency List
Dijkstra,0,5,13,7,5->6->9->7->10->8->13,4,7,Matrix
Dijkstra,0,13,5,8,13->14->15->9->16->10->11->5,4,8,Matrix
Dijkstra,0,12,14,7,12->11->10->8->9->7->14,4,7,Adjacency List
Dijkstra,0,14,12,8,14->15->13->16->10->11->9->12,4,8,Adjacency List
Dijkstra,0,12,14,7,12->11->10->8->9->7->14,4,7,Matrix
Dijkstra,0,14,12,8,14->15->13->16->10->11->9->12,4,8,Matrix
Dijkstra,0,9,4,9,9->10->11->5->12->6->7->8->4,7,9,Adjacency List
Dijkstra,0,4,9,12,4->3->8->2->7->1->12->6->11->5->10->9,7,12,Adjacency List
Dijkstra,0,9,4,9,9->10->11->5->12->6->7->8->4,7,9,Matrix
Dijkstra,0,4,9,12,4->3->8->2->7->1->12->6->11->5->10->9,7,12,Matrix
Dijkstra,0,13,12,9,13->14->15->9->16->10->11->5->12,5,9,Adjacency List
Dijkstra,0,12,13,8,12->11->10->8->9->7->6->13,5,8,Adjacency List
Dijkstra,0,13,12,9,13->14->15->9->16->10->11->5->12,5,9,Matrix
Dijkstra,0,12,13,8,12->11->10->8->9->7->6->13,5,8,Matrix
Dijkstra,0,14,6,9,14->15->13->16->10->11->9->12->6,4,9,Adjacency List
Dijkstra,0,6,14,8,6->7->5->10->8->11->9->14,4,8,Adjacency List
Dijkstra,0,14,6,9,14->15->13->16->10->11->9->12->6,4,9,Matrix
Dijkstra,0,6,14,8,6->7->5->10->8->11->9->14,4,8,Matrix
Dijkstra,0,5,8,6,5->6->9->7->10->8,3,6,Adjacency List
Dijkstra,0,8,5,6,8->7->12->6->11->5,3,6,Adjacency List
Dijkstra,0,5,8,6,5->6->9->7->10->8,3,6,Matrix
Dijkstra,0,8,5,6,8->7->12->6->11->5,3,6,Matrix
Dijkstra,0,11,14,6,11->12->10->9->7->14,3,6,Adjacency List
Dijkstra,0,14,11,6,14->15->13->16->10->11,3,6,Adjacency List
Dijkstra,0,11,14,6,11->12->10->9->7->14,3,6,Matrix
Dijkstra,0,14,11,6,14->15->13->16->10->11,3,6,Matrix
Dijkstra,0,4,5,10,4->3->8->2->7->1->12->6->11->5,5,10,Adjacency List
Dijkstra,0,5,4,9,5->6->9->7->10->8->11->12->4,5,9,Adjacency List
Dijkstra,0,4,5,10,4->3->8->2->7->1->12->6->11->5,5,10,Matrix
Dijkstra,0,5,4,9,5->6->9->7->10->8->11->12->4,5,9,Matrix
Dijkstra,0,7,3,6,7->8->6->11->5->3,2,6,Adjacency List
Dijkstra,0,3,7,4,3->4->2->7,2,4,Adjacency List
Dijkstra,0,7,3,6,7->8->6->11->5->3,2,6,Matrix
Dijkstra,0,3,7,4,3->4->2->7,2,4,Matrix
Dijkstra,0,5,2,7,5->6->9->7->10->8->2,3,7,Adjacency List
Dijkstra,0,2,5,7,2->3->1->6->4->7->5,3,7,Adjacency List
Dijkstra,0,5,2,7,5->6->9->7->10->8->2,3,7,Matrix
Dijkstra,0,2,5,7,2->3->1->6->4->7->5,3,7,Matrix
Dijkstra,0,1,13,11,1->2->5->3->6->4->9->7->10->8->13,6,11,Adjacency List
Dijkstra,0,13,1,12,13->14->15->9->16->10->11->5->12->6->7->1,6,12,Adjacency List
Dijkstra,0,1,13,11,1->2->5->3->6->4->9->7->10->8->13,6,11,Matrix
Dijkstra,0,13,1,12,13->14->15->9->16->10->11->5->12->6->7->1,6,12,Matrix
Dijkstra,0,16,4,12,16->15->14->12->13->11->10->8->9->7->6->4,6,12,Adjacency List
Dijkstra,0,4,16,11,4->3->8->2->7->1->12->6->11->5->16,6,11,Adjacency List
Dijkstra,0,16,4,12,16->15->14->12->13->11->10->8->9->7->6->4,6,12,Matrix
Dijkstra,0,4,16,11,4->3->8->2->7->1->12->6->11->5->16,6,11,Matrix
Dijkstra,1000,15,7,9,15->16->14->13->11->12->10->9->7,4,9,Adjacency List
Dijkstra,0,7,15,8,7->8->6->11->5->12->10->15,4,8,Adjacency List
Dijkstra,0,15,7,9,15->16->14->13->11->12->10->9->7,4,9,Matrix
Dijkstra,0,7,15,8,7->8->6->11->5->12->10->15,4,8,Matrix
Dijkstra,0,3,4,2,3->4,1,2,Adjacency List
Dijkstra,0,4,3,2,4->3,1,2,Adjacency List
Dijkstra,0,3,4,2,3->4,1,2,Matrix
Dijkstra,0,4,3,2,4->3,1,2,Matrix
Dijkstra,0,5,6,2,5->6,1,2,Adjacency List
Dijkstra,0,6,5,3,6->7->5,1,3,Adjacency List
Dijkstra,0,5,6,2,5->6,1,2,Matrix
Dijkstra,0,6,5,3,6->7->5,1,3,Matrix
Dijkstra,0,2,4,5,2->3->1->6->4,2,5,Adjacency List
Dijkstra,0,4,2,4,4->3->8->2,2,4,Adjacency List
Dijkstra,0,2,4,5,2->3->1->6->4,2,5,Matrix
Dijkstra,0,4,2,4,4->3->8->2,2,4,Matrix
Dijkstra,0,9,9,1,9,0,1,Adjacency List
Dijkstra,0,9,9,1,9,0,1,Adjacency List
Dijkstra,0,9,9,1,9,0,1,Matrix
Dijkstra,0,9,9,1,9,0,1,Matrix
A*,0,13,8,12,13->14->9->15->10->16->5->11->6->12->7->8,12,12,Adjacency List
